player,pitch,x,y,release_speed,release_spin
Jon Lester,Cutter,-0.163541292,2.27212413,87.86644231,
Jon Lester,Sinker,0.348044618,1.756086613,89.52330097,
Jonathan Hernandez,4-Seam Fastball,-0.761274516,1.419570996,96.0375,
Jonathan Hernandez,Changeup,-0.069349291,2.039075779,89.70943396,
Jonathan Hernandez,Sinker,-0.490316889,2.238367294,96.86993464,
Jonathan Hernandez,Slider,0.812787278,1.67770374,88.53135593,
Jonathan Holder,4-Seam Fastball,-0.014299802,2.806618558,92.13465608,
Jonathan Holder,Changeup,-0.401132172,1.654009375,86.04035088,
Jonathan Holder,Cutter,0.151849656,2.129929147,84.94642857,
Jonathan Holder,Slider,0.337968354,1.712492027,80.84624277,
Jonathan Loaisiga,2-Seam Fastball,-0.702443505,2.613662236,96.92745098,
Jonathan Loaisiga,4-Seam Fastball,-0.004602644,2.754773683,96.84397163,
Jonathan Loaisiga,Changeup,-0.60222465,2.025231708,89.61842105,
Jonathan Loaisiga,Curveball,0.505615527,1.611689996,84.16153846,
Jonny Venters,4-Seam Fastball,-1.550463959,2.311487088,93.05,
Jonny Venters,Changeup,1.027943863,1.661714232,86.66,
Jonny Venters,Sinker,0.094419516,2.17997436,93.08496732,
Jonny Venters,Slider,-0.555975309,1.735106059,84.66857143,
Jordan Hicks,4-Seam Fastball,-0.792773465,4.054151834,100.9,
Jordan Hicks,Changeup,-0.303400524,1.144822285,91.02857143,
Jordan Hicks,Sinker,-0.023298863,2.463428716,101.1285714,
Jordan Hicks,Slider,0.577614666,2.064161716,86.97385621,
Jordan Lyles,2-Seam Fastball,-0.578053038,2.464954332,91.7097561,
Jordan Lyles,4-Seam Fastball,-0.092268954,3.062519904,92.63350084,
Jordan Lyles,Changeup,-0.365310424,2.042104192,85.6313253,
Jordan Lyles,Curveball,0.199341091,1.848386863,80.62644295,
Jordan Lyles,Slider,0.594270205,2.189378765,87.45411255,
Jordan Montgomery,2-Seam Fastball,0.284022513,2.626785131,91.575,
Jordan Montgomery,4-Seam Fastball,-0.427047776,2.584159088,91.72,
Jordan Montgomery,Changeup,0.384316093,2.138607405,82.4,
Jordan Montgomery,Curveball,-0.550653978,1.435042156,81.312,
Jordan Montgomery,Slider,-0.847893325,1.15005163,84.8,
Jordan Romano,2-Seam Fastball,-1.463228851,2.176895689,97.2,
Jordan Romano,4-Seam Fastball,-0.139365935,2.890376693,94.55736041,
Jordan Romano,Slider,-0.141134648,1.918948449,84.71327434,
Jordan Yamamoto,2-Seam Fastball,0.022898247,1.821852333,90.75454545,
Jordan Yamamoto,4-Seam Fastball,0.079244109,2.448843841,91.54747774,
Jordan Yamamoto,Changeup,-0.311652998,2.164660694,82.93673469,
Jordan Yamamoto,Curveball,-0.012947214,1.816532442,74.70578947,
Jordan Yamamoto,Cutter,0.357946321,2.062889441,85.90080645,
Jordan Yamamoto,Slider,0.328116384,1.840416104,78.99852941,
Jordan Zimmermann,2-Seam Fastball,-0.645458116,1.742328155,90.26077586,
Jordan Zimmermann,4-Seam Fastball,-0.102304328,2.539476458,90.45716511,
Jordan Zimmermann,Changeup,-0.33197561,1.477345784,87.10512821,
Jordan Zimmermann,Curveball,-0.008659125,1.574250709,80.23736264,
Jordan Zimmermann,Slider,0.315122361,1.80071826,85.82665535,
Jorge Alcala,4-Seam Fastball,-0.235534277,3.541010897,94.01052632,
Jorge Alcala,Slider,0.214394334,2.335308769,85.94,
Jorge Lopez,2-Seam Fastball,-0.260912562,2.316018981,93.76117137,
Jorge Lopez,4-Seam Fastball,-0.002342362,2.542543203,94.32565284,
Jorge Lopez,Changeup,-0.358963154,1.907166457,87.47142857,
Jorge Lopez,Knuckle Curve,0.386442046,1.688979857,81.69332322,
Jorge Lopez,Slider,0.450518985,2.33384449,88.44274194,
Jose Alvarado,4-Seam Fastball,0.025810276,2.564177776,98.02,
Jose Alvarado,Curveball,-0.64348048,1.91565896,86.75909091,
Jose Alvarado,Cutter,-0.733293111,1.206599766,92.35757576,
Jose Alvarado,Sinker,0.126513269,2.19941536,98.12521739,
Jose Alvarez,2-Seam Fastball,0.271072932,2.361701304,91.43736842,
Jose Alvarez,4-Seam Fastball,-0.390836067,2.585912808,91.44360902,
Jose Alvarez,Changeup,0.569276328,1.861494777,82.03041475,
Jose Alvarez,Curveball,-0.505468718,2.137260916,81.61866667,
Jose Alvarez,Cutter,-0.846659124,2.275376866,86.96527778,
Jose Alvarez,Slider,-0.703844978,1.957093349,83.25420561,
Jose Berrios,2-Seam Fastball,-0.544743853,2.286413581,92.10900277,
Jose Berrios,4-Seam Fastball,0.067348144,2.75162604,93.12160555,
Jose Berrios,Changeup,-0.576321083,1.748614015,82.53440644,
Jose Berrios,Curveball,0.41293241,1.777343961,81.21084071,
Jose Castillo,4-Seam Fastball,-0.008279429,2.905049284,95.05454545,
Jose Castillo,Slider,-0.778832959,2.557468633,83.83333333,
Jose Cisnero,2-Seam Fastball,-0.301249552,2.225900977,95.9016129,
Jose Cisnero,4-Seam Fastball,0.05762725,2.537416499,96.44259819,
Jose Cisnero,Changeup,-0.522384087,1.628994397,90.59107143,
Jose Cisnero,Slider,0.316833482,2.027250774,86.57360406,
Jose De Leon,2-Seam Fastball,-0.290490763,2.57179742,92.12826087,
Jose De Leon,Changeup,-0.228950558,2.231902118,81.584375,
Jose De Leon,Slider,1.157140869,1.880711718,81.05,
Jose Leclerc,2-Seam Fastball,-0.552872399,2.31938119,96.48571429,
Jose Leclerc,4-Seam Fastball,-0.111152832,2.863944333,96.7998088,
Jose Leclerc,Changeup,-0.686600053,1.889553944,89.77284768,
Jose Leclerc,Curveball,0.428875213,0.645984716,76.94375,
Jose Leclerc,Slider,0.185708352,1.819666925,81.96363636,
Jose Manuel Fernandez,2-Seam Fastball,0.411635764,2.764069807,92.14545455,
Jose Manuel Fernandez,4-Seam Fastball,-0.376068426,2.769502121,92.603125,
Jose Manuel Fernandez,Curveball,-0.322983578,2.394729915,82.27894737,
Jose Manuel Fernandez,Slider,-0.300597137,1.891220989,88.08,
Jose Osuna,2-Seam Fastball,-0.22712328,2.771733329,90.48095238,
Jose Osuna,4-Seam Fastball,-0.174501022,4.056092676,89.6,
Jose Osuna,Changeup,-0.693738034,2.127068949,86.78,
Jose Osuna,Curveball,-0.399015248,1.442612861,73.4,
Jose Peraza,Changeup,-0.598217581,3.084702354,82.7,
Jose Peraza,Curveball,-0.132409789,2.602915071,77.60714286,
Jose Quijada,4-Seam Fastball,0.145367203,3.190149989,93.26494624,
Jose Quijada,Changeup,0.690269814,2.061831522,85.43240741,
Jose Quijada,Curveball,-0.288699949,2.352702232,80.19459459,
Jose Quintana,4-Seam Fastball,-0.047402944,2.921843782,91.36160804,
Jose Quintana,Changeup,0.422718443,1.495620808,86.51162791,
Jose Quintana,Curveball,-0.077375849,1.507163932,77.02163978,
Jose Quintana,Sinker,0.173047978,2.337217046,91.33472622,
Jose Rodriguez,2-Seam Fastball,-0.06091207,2.680086592,93.22,
Jose Rodriguez,4-Seam Fastball,0.098852539,2.652448261,93.44566929,
Jose Rodriguez,Changeup,-0.349796385,1.863047522,86.11764706,
Jose Rodriguez,Curveball,0.344803807,2.182477402,79.99107143,
Jose Rodriguez,Slider,0.807399589,2.072945994,84.57142857,
Jose Rondon,Curveball,0.34969045,0.778745474,59,
Jose Rondon,Slider,0.843736019,1.452715401,54.33333333,
Jose Ruiz,4-Seam Fastball,0.092718699,2.606479153,96.36681034,
Jose Ruiz,Changeup,-0.210316734,1.961790362,86.883,
Jose Ruiz,Curveball,0.004452983,2.221874884,82.13,
Jose Ruiz,Slider,0.592145266,1.991995523,88.3,
Jose Suarez,4-Seam Fastball,-0.027299143,2.452409966,91.72510699,
Jose Suarez,Changeup,0.077098582,1.615041775,81.72854031,
Jose Suarez,Curveball,-0.159196365,1.804835005,75.79160584,
Jose Suarez,Slider,-0.486947726,1.503510158,81.41764706,
Jose Urena,2-Seam Fastball,-0.447717612,2.379513494,95.80787949,
Jose Urena,4-Seam Fastball,-0.202515874,2.837898716,94.83333333,
Jose Urena,Changeup,-0.398690869,1.49512146,90.06896552,
Jose Urena,Curveball,0.091560832,2.315971074,84.66823529,
Jose Urena,Slider,0.472379468,1.930922554,85.82747253,
Jose Urquidy,4-Seam Fastball,0.037147848,2.619446294,93.19390244,
Jose Urquidy,Changeup,-0.148822899,1.921407031,84.25617978,
Jose Urquidy,Curveball,0.337291509,1.834343584,78.96764706,
Jose Urquidy,Slider,0.781283393,1.811424575,82.83781513,
Josh A. Smith,2-Seam Fastball,-0.574964693,1.989618524,91.60869565,
Josh A. Smith,4-Seam Fastball,0.089162052,2.9481905,91.31166667,
Josh A. Smith,Changeup,-0.704666069,1.812152023,81.74255319,
Josh A. Smith,Curveball,0.102680627,1.641933628,78.04087591,
Josh A. Smith,Cutter,-0.059855667,2.282236229,89.53333333,
Josh A. Smith,Slider,0.259039653,2.267504508,86.93333333,
Josh D. Smith,4-Seam Fastball,-0.032884437,2.401947536,90.56818182,
Josh D. Smith,Changeup,0.632898076,1.21301358,84.6,
Josh D. Smith,Sinker,0.646566362,2.104604302,89.82916667,
Josh D. Smith,Slider,-9.91E-05,1.965801211,80.23396226,
Josh Hader,2-Seam Fastball,0.48265484,3.016827855,94.44117647,
Josh Hader,4-Seam Fastball,0.028300678,2.998742722,95.5246822,
Josh Hader,Changeup,0.523178586,1.632671977,86.8,
Josh Hader,Slider,-0.450370427,1.817182143,81.88644068,
Josh James,4-Seam Fastball,0.032990984,2.668387281,97.13947001,
Josh James,Changeup,-0.271166504,1.68295179,89.01575758,
Josh James,Curveball,-0.026501666,1.674168828,81.57777778,
Josh James,Slider,0.465899841,1.806639602,84.52801724,
Josh Lucas,4-Seam Fastball,-0.196309011,2.981116363,90.29166667,
Josh Lucas,Curveball,0.637004238,2.003127842,81.45,
Josh Lucas,Sinker,-0.409710429,2.417908984,89.75066667,
Josh Lucas,Slider,0.261964602,1.875161575,83.30862069,
Josh Osich,2-Seam Fastball,0.009091484,2.403313365,94.40273973,
Josh Osich,4-Seam Fastball,-0.14926789,2.952682693,94.38598131,
Josh Osich,Changeup,0.323251913,1.684552385,84.052,
Josh Osich,Cutter,-0.208350027,1.998838478,89.29459459,
Josh Osich,Slider,-0.089741617,2.094135216,77.945,
Josh Rogers,2-Seam Fastball,-0.169691741,2.281849806,87.75,
Josh Rogers,4-Seam Fastball,-0.238629943,2.615859506,89.44782609,
Josh Rogers,Changeup,0.710138507,2.027337617,82.24918033,
Josh Rogers,Curveball,-0.541207328,1.839113971,77.76666667,
Josh Rogers,Slider,-0.200774876,2.009774853,80.31186441,
Josh Sborz,4-Seam Fastball,-0.088810061,2.78032907,95.25546218,
Josh Sborz,Curveball,0.769775834,2.155433529,78.13076923,
Josh Sborz,Slider,0.373968959,2.271016804,85.98113208,
Josh Staumont,2-Seam Fastball,0.115097152,2.474100012,95.7,
Josh Staumont,4-Seam Fastball,0.248780525,2.659218204,95.93453608,
Josh Staumont,Curveball,-0.029099236,1.978226215,81.55454545,
Josh Staumont,Cutter,0.304897005,2.225565809,94.85384615,
Josh Taylor,2-Seam Fastball,0.52598564,2.030402005,94.83083333,
Josh Taylor,4-Seam Fastball,-0.240977912,3.028514037,94.78189415,
Josh Taylor,Changeup,-0.700694327,1.190288963,88.6,
Josh Taylor,Curveball,-0.093161274,1.612451727,79.94166667,
Josh Taylor,Slider,-0.663539893,1.590166332,87.48980263,
Josh Tomlin,4-Seam Fastball,-0.13605023,2.359067031,89.39475524,
Josh Tomlin,Changeup,-0.694326225,1.524247871,84.65257732,
Josh Tomlin,Curveball,0.077905159,1.790962881,76.50304569,
Josh Tomlin,Cutter,0.636375397,2.073654888,86.92464358,
Josh Tomlin,Sinker,-0.386053428,2.338445336,88.48,
Juan Minaya,4-Seam Fastball,0.117256354,2.470954131,93.40802676,
Juan Minaya,Changeup,-0.084695362,1.856373316,88.05729167,
Juan Minaya,Curveball,-0.048436399,2.410000939,83.635,
Juan Minaya,Cutter,0.579045842,0.444707064,87.7,
Juan Minaya,Slider,0.53682496,1.487456983,84.37619048,
Juan Nicasio,2-Seam Fastball,-0.41116758,2.300408058,93.14554455,
Juan Nicasio,4-Seam Fastball,-0.030882819,2.527591217,93.76389685,
Juan Nicasio,Changeup,-0.027117567,2.960651113,84.7,
Juan Nicasio,Slider,0.541144454,1.790722133,86.68973684,
Julio Teheran,2-Seam Fastball,-0.15683514,2.181404992,89.28517442,
Julio Teheran,4-Seam Fastball,-0.194636651,2.558039813,89.73304348,
Julio Teheran,Changeup,-0.544061711,1.73548699,83.60883534,
Julio Teheran,Curveball,-0.099195911,1.756424184,74.76530612,
Julio Teheran,Slider,0.473986001,1.442457027,82.2009434,
Julio Urias,2-Seam Fastball,0.426263507,2.569832018,95.47058824,
Julio Urias,4-Seam Fastball,0.030335623,2.89606918,95.11235521,
Julio Urias,Changeup,0.717082044,2.112906164,82.20365297,
Julio Urias,Curveball,0.047663759,2.266080604,77.30243902,
Julio Urias,Slider,-0.738508508,1.67943113,84.625,
Junior Fernandez,Changeup,-0.506795256,2.174790638,86.1173913,
Junior Fernandez,Sinker,-0.123857119,2.505920829,96.76703297,
Junior Fernandez,Slider,0.720917983,1.711088212,86.89310345,
Junior Guerra,2-Seam Fastball,-0.300605227,2.252453062,94.78860759,
Junior Guerra,4-Seam Fastball,-0.043428718,2.517845331,94.5937799,
Junior Guerra,Curveball,0.266283308,1.723768597,82.13700787,
Junior Guerra,Split Finger,-0.220949537,1.464605086,86.02042254,
Justin Anderson,2-Seam Fastball,0.001806933,2.637369951,94.74363636,
Justin Anderson,4-Seam Fastball,-0.075315159,2.780727041,94.58934426,
Justin Anderson,Changeup,0.118535034,0.513489233,87.9625,
Justin Anderson,Slider,0.140586973,1.723533664,84.51134904,
Justin Dunn,2-Seam Fastball,0.500658873,1.596630394,92.5,
Justin Dunn,4-Seam Fastball,-0.264792025,2.207027093,92.45064935,
Justin Dunn,Changeup,-0.773025936,1.474657897,87.73636364,
Justin Dunn,Slider,0.174397436,1.96093001,81.78297872,
Justin Miller,2-Seam Fastball,-1.164060968,2.397728506,92.14545455,
Justin Miller,4-Seam Fastball,0.185895859,2.636372261,92.20717949,
Justin Miller,Changeup,-0.024319047,1.349960706,88.7,
Justin Miller,Slider,0.914135325,2.027867107,85.80740741,
Justin Shafer,4-Seam Fastball,-0.143451347,2.612436792,94.31111111,
Justin Shafer,Cutter,0.296638388,2.142759267,90.06357143,
Justin Shafer,Sinker,-1.065391035,2.080991625,92.26923077,
Justin Shafer,Slider,0.422405861,1.475481002,85.57676768,
Justin Verlander,4-Seam Fastball,-0.075599897,2.872926233,94.5585034,
Justin Verlander,Changeup,-0.587339413,2.046881733,86.91838235,
Justin Verlander,Curveball,0.354010338,1.875771062,79.40196429,
Justin Verlander,Slider,0.68797884,1.819323651,87.51582347,
Justin Wilson,4-Seam Fastball,-0.132333474,2.577519233,94.99283747,
Justin Wilson,Cutter,-0.396622905,2.32365453,90.07601476,
Justin Wilson,Slider,-0.394462854,2.071597001,83.76140351,
Justus Sheffield,4-Seam Fastball,-0.057495666,2.604534862,92.78975155,
Justus Sheffield,Changeup,0.276254588,1.619364076,87.72272727,
Justus Sheffield,Curveball,-1.125122963,3.364954679,79.4,
Justus Sheffield,Slider,-0.340509415,1.596403021,84.24625,
Kelvin Herrera,2-Seam Fastball,-0.729748705,2.652692718,95.40051813,
Kelvin Herrera,4-Seam Fastball,-0.027408714,2.689088925,96.27943925,
Kelvin Herrera,Changeup,-0.53935955,1.866024514,88.55141243,
Kelvin Herrera,Cutter,0.461676415,2.012223889,91.28217822,
Kelvin Herrera,Slider,-0.055882069,1.80655963,81.66086957,
Ken Giles,2-Seam Fastball,0.084845633,2.747227841,97.45384615,
Ken Giles,4-Seam Fastball,-0.143152465,2.658371055,96.90478589,
Ken Giles,Slider,0.180859845,1.684449079,86.371,
Kendrys Morales,Changeup,-0.254570151,2.815244556,83.2125,
Kendrys Morales,Curveball,0.236762672,1.57922485,76.73333333,
Kendrys Morales,Slider,0.682921918,1.76684739,83.55,
Kenley Jansen,4-Seam Fastball,-0.612698361,2.619570851,93.15319149,
Kenley Jansen,Cutter,0.136396765,2.9516388,91.72759949,
Kenley Jansen,Slider,0.16925862,1.633409578,81.79147287,
Kenta Maeda,2-Seam Fastball,-0.37988933,2.32889282,91.86333333,
Kenta Maeda,4-Seam Fastball,0.135642048,2.460327568,92.07685749,
Kenta Maeda,Changeup,-0.567510659,1.616212402,84.93934142,
Kenta Maeda,Curveball,-0.365987076,2.271947925,77.14916201,
Kenta Maeda,Slider,0.599702904,1.958940161,83.52767624,
Keone Kela,4-Seam Fastball,-0.133613241,2.863402682,96.2108209,
Keone Kela,Changeup,-0.298391884,2.006623814,90.44,
Keone Kela,Curveball,0.200292385,1.807256571,81.84886878,
Keury Mella,4-Seam Fastball,-0.351030558,2.276292189,95.4375,
Keury Mella,Changeup,-0.957979965,2.248140884,87.56,
Keury Mella,Slider,2.099843727,1.588290077,81.9,
Kevin Gausman,4-Seam Fastball,-0.262310572,2.476570941,93.91652452,
Kevin Gausman,Slider,-0.005575333,1.589810324,82.12333333,
Kevin Gausman,Split Finger,-0.396862494,1.582405175,83.46814815,
Kevin Ginkel,4-Seam Fastball,-0.206766992,2.925525393,93.47523364,
Kevin Ginkel,Changeup,0.76860223,0.926207396,83.7,
Kevin Ginkel,Slider,0.397909798,1.657585826,83.4988764,
Kevin McCarthy,4-Seam Fastball,0.531415026,2.182645971,88.9,
Kevin McCarthy,Changeup,-0.276555273,1.93167221,83.87979275,
Kevin McCarthy,Curveball,0.493199763,2.014051516,82.34583333,
Kevin McCarthy,Sinker,-0.249544232,2.110574708,91.07154472,
Kevin McCarthy,Slider,0.778888612,1.764933659,83.38965517,
Kevin Plawecki,4-Seam Fastball,0.313461849,2.785822766,78.06470588,
Kevin Plawecki,Curveball,0.907136147,1.758417137,65.6,
Keynan Middleton,4-Seam Fastball,0.177935396,2.625904024,94.09878049,
Keynan Middleton,Changeup,-0.253947226,2.146882509,84.06666667,
Keynan Middleton,Slider,0.630135476,1.619231763,82.75357143,
Kirby Yates,4-Seam Fastball,-0.013421137,2.555098123,93.4556701,
Kirby Yates,Slider,-0.11674238,2.814589351,85.18888889,
Kirby Yates,Split Finger,-0.129746379,1.615463045,86.31046512,
Kohl Stewart,4-Seam Fastball,0.238063307,2.503529989,91.86,
Kohl Stewart,Changeup,0.076072079,1.810205535,85.04666667,
Kohl Stewart,Curveball,0.510582689,1.546333768,77.30285714,
Kohl Stewart,Sinker,-0.132373582,2.155340878,91.60268817,
Kohl Stewart,Slider,0.3627842,1.693512595,84.70243902,
Kolby Allard,4-Seam Fastball,0.014645818,2.555599939,92.37737789,
Kolby Allard,Changeup,0.582434324,2.027285625,81.59126984,
Kolby Allard,Curveball,-0.236837471,1.861310535,77.63555556,
Kolby Allard,Cutter,-0.409874399,2.141938351,87.66714801,
Kyle Barraclough,4-Seam Fastball,-0.087145493,2.444718208,93.39073276,
Kyle Barraclough,Changeup,-0.621180964,1.697597723,87.38850575,
Kyle Barraclough,Curveball,0.391334533,1.623729743,80.24150943,
Kyle Barraclough,Slider,0.746360084,1.739525745,82.51730769,
Kyle Bird,4-Seam Fastball,-0.393426721,2.518254505,91.27288136,
Kyle Bird,Sinker,0.341931502,2.581281409,91.17142857,
Kyle Bird,Slider,-0.269333965,1.606492932,79.88648649,
Kyle Crick,2-Seam Fastball,-0.097853692,2.153784728,94.90540541,
Kyle Crick,4-Seam Fastball,0.270531972,2.451957975,95.28,
Kyle Crick,Changeup,-0.049223555,0.83886151,89,
Kyle Crick,Slider,0.50271868,2.051847618,81.53810888,
Kyle Dowdy,4-Seam Fastball,0.093399962,2.416517959,95.19694915,
Kyle Dowdy,Changeup,-0.39751908,2.02469108,85.38823529,
Kyle Dowdy,Curveball,0.095156959,1.80279104,78.07377049,
Kyle Dowdy,Slider,0.467064524,2.085908453,87.06923077,
Kyle Freeland,2-Seam Fastball,0.094944989,2.333692735,91.31111111,
Kyle Freeland,4-Seam Fastball,-0.297415562,2.647151756,92.04078591,
Kyle Freeland,Changeup,0.648333248,1.867066089,86.58063063,
Kyle Freeland,Curveball,0.030395731,1.787249204,81.20925926,
Kyle Freeland,Slider,-0.343137379,1.925875986,86.67314815,
Kyle Gibson,2-Seam Fastball,-0.16293254,2.145061825,93.23656885,
Kyle Gibson,4-Seam Fastball,0.347217177,2.917386101,93.4125,
Kyle Gibson,Changeup,-0.365499786,1.500729939,85.34272931,
Kyle Gibson,Curveball,0.385500162,1.38460266,80.09036827,
Kyle Gibson,Slider,0.82975255,1.30686351,84.06324042,
Kyle Hendricks,4-Seam Fastball,-0.107382274,3.033306485,87.15905797,
Kyle Hendricks,Changeup,-0.237251124,1.837178093,78.61443709,
Kyle Hendricks,Curveball,0.08605778,1.946653303,71.41026616,
Kyle Hendricks,Sinker,0.054170325,2.761091619,86.70776786,
Kyle Keller,4-Seam Fastball,-0.040052472,2.996083982,94.52290076,
Kyle Keller,Curveball,0.236270025,1.809116241,81.71,
Kyle Keller,Cutter,1.107780892,4.568005537,95,
Kyle Keller,Slider,1.047019963,-0.162276386,84.9,
Kyle McGowin,4-Seam Fastball,0.116627686,2.039266843,91.50909091,
Kyle McGowin,Changeup,-0.754701447,1.632257112,84.41,
Kyle McGowin,Curveball,-0.886065542,2.759545625,79.9,
Kyle McGowin,Sinker,-0.219111408,2.266880131,90.89020979,
Kyle McGowin,Slider,0.519426959,1.535307617,83.53769231,
Kyle Ryan,4-Seam Fastball,-0.009124667,2.355104759,89.82097561,
Kyle Ryan,Changeup,-0.14675563,0.874862177,84.3,
Kyle Ryan,Curveball,-0.143945898,1.432258314,79.80296296,
Kyle Ryan,Cutter,0.009708967,2.110283363,87.28762887,
Kyle Ryan,Sinker,0.511313347,2.066016355,89.24548287,
Kyle Wright,2-Seam Fastball,-0.973391383,2.216808177,94.06829268,
Kyle Wright,4-Seam Fastball,0.190834679,2.550485777,94.728,
Kyle Wright,Changeup,-0.424532688,1.634083496,85.5962963,
Kyle Wright,Curveball,0.122061335,1.907381236,80.69047619,
Kyle Wright,Slider,0.499652418,1.626505777,87.13956044,
Kyle Zimmer,4-Seam Fastball,0.015030572,2.638594747,96.42781955,
Kyle Zimmer,Changeup,-0.36860289,2.144717438,87.86666667,
Kyle Zimmer,Curveball,0.019823479,1.149921993,79.73333333,
Kyle Zimmer,Slider,0.490941299,1.850933295,85.22678571,
Lance Lynn,2-Seam Fastball,-0.66214147,2.02956567,92.83288136,
Lance Lynn,4-Seam Fastball,0.052424206,2.697781221,94.62534984,
Lance Lynn,Changeup,-1.023410799,1.935371291,86.88235294,
Lance Lynn,Curveball,-0.036097565,1.507795761,81.19724771,
Lance Lynn,Cutter,0.65187352,2.069207878,89.01774194,
Lewis Thorpe,4-Seam Fastball,0.049946353,2.704883235,91.18769841,
Lewis Thorpe,Changeup,0.289191173,2.40545466,84.22105263,
Lewis Thorpe,Curveball,-0.40835185,2.115160676,73.58953488,
Lewis Thorpe,Slider,-0.233624994,2.295573051,84.63092784,
Liam Hendriks,2-Seam Fastball,-0.405489471,2.672011329,93.7375,
Liam Hendriks,4-Seam Fastball,0.122632158,2.69716636,96.46276013,
Liam Hendriks,Curveball,0.323778986,0.841778765,84.41153846,
Liam Hendriks,Slider,0.673126143,1.410362957,88.50070423,
Locke St. John,4-Seam Fastball,-0.080598792,2.900483537,89.69795918,
Locke St. John,Changeup,1.381599305,1.848290954,81.74,
Locke St. John,Sinker,0.33381157,2.117922459,89.4,
Locke St. John,Slider,-0.496097894,1.324663458,77.92682927,
Logan Allen,4-Seam Fastball,0.003121777,2.688460709,92.64907407,
Logan Allen,Changeup,0.21535129,1.720552548,82.365625,
Logan Allen,Curveball,-0.199878875,1.950800384,76.57058824,
Logan Allen,Slider,-0.119139123,1.705900889,83.50582524,
Logan Webb,2-Seam Fastball,-0.188355565,1.977877749,91.82235294,
Logan Webb,4-Seam Fastball,0.168194149,2.501231029,93.1847973,
Logan Webb,Changeup,-0.189010135,1.836495089,84.92205882,
Logan Webb,Slider,0.590288517,2.020100545,81.91949686,
Lou Trivino,2-Seam Fastball,-0.517321691,2.541769476,97.43151515,
Lou Trivino,4-Seam Fastball,0.192876801,2.536161628,97.3879257,
Lou Trivino,Changeup,-0.433749622,2.052880408,87.57173913,
Lou Trivino,Curveball,0.179078068,1.93913519,79.798,
Lou Trivino,Cutter,0.583448413,2.028350669,92.10376176,
Lucas Giolito,4-Seam Fastball,0.135498397,2.740331443,94.23901809,
Lucas Giolito,Changeup,-0.095139647,2.138195532,81.6638587,
Lucas Giolito,Curveball,0.236908763,2.107750955,79.39051724,
Lucas Giolito,Slider,0.69121585,1.920523271,84.55048309,
Lucas Sims,4-Seam Fastball,-0.024613185,3.13841546,93.50638298,
Lucas Sims,Changeup,-0.454952831,2.210083066,86.52857143,
Lucas Sims,Curveball,0.447818611,2.100501973,81.59032258,
Lucas Sims,Sinker,-0.853153278,3.512293432,95.25,
Lucas Sims,Slider,0.910448725,2.314840579,83.33776224,
Luis Avilan,2-Seam Fastball,0.385520817,2.44858902,90.43672316,
Luis Avilan,Changeup,0.483213443,1.569058668,82.43857143,
Luis Avilan,Curveball,-0.526947804,2.011236328,75.41917808,
Luis Castillo,2-Seam Fastball,-0.416366442,2.186695261,96.48826291,
Luis Castillo,4-Seam Fastball,0.397604098,2.829972575,96.36418401,
Luis Castillo,Changeup,-0.364047788,1.582015682,87.16482966,
Luis Castillo,Slider,0.572408255,1.638234273,85.86204239,
Luis Cessa,2-Seam Fastball,-0.722348396,2.158385559,93.84607843,
Luis Cessa,4-Seam Fastball,-0.093435083,2.36499897,94.56801802,
Luis Cessa,Changeup,-0.776822266,1.693440025,87.05463918,
Luis Cessa,Curveball,-0.236997621,1.899785477,80.72727273,
Luis Cessa,Slider,0.511538752,1.676782403,84.84676923,
Luis Escobar,2-Seam Fastball,-0.46230437,2.587864385,94.90333333,
Luis Escobar,4-Seam Fastball,-0.143412938,2.670642362,95.16585366,
Luis Escobar,Changeup,-0.345220944,2.058394988,84.175,
Luis Escobar,Curveball,0.905913095,1.345827436,78.63846154,
Luis Garcia,2-Seam Fastball,-0.341629558,2.307527346,96.83180077,
Luis Garcia,4-Seam Fastball,0.229865131,2.478003205,97.12943723,
Luis Garcia,Slider,0.236851965,1.64194926,85.18547486,
Luis Garcia,Split Finger,-0.130973705,1.397888111,86.69183673,
Luis Ortiz,2-Seam Fastball,-0.448622358,2.192115797,92.17777778,
Luis Ortiz,4-Seam Fastball,0.003698631,2.867846953,94.27222222,
Luis Ortiz,Changeup,-0.401551278,1.29795375,87.57272727,
Luis Ortiz,Curveball,0.170987511,1.921667651,80.29,
Luis Ortiz,Slider,1.180306507,1.771616405,85.78571429,
Luis Perdomo,2-Seam Fastball,-0.002701347,2.338171169,94.15185841,
Luis Perdomo,4-Seam Fastball,0.822212695,3.669307616,95.06666667,
Luis Perdomo,Slider,0.633892142,1.875841409,86.64553073,
Luis Perdomo,Split Finger,-0.399560663,1.780675731,88.47652174,
Luis Severino,4-Seam Fastball,-0.159914159,2.851815989,96.08629032,
Luis Severino,Changeup,-0.608768841,1.810027985,88.21111111,
Luis Severino,Slider,0.255716968,1.951084608,84.06440678,
Luke Bard,2-Seam Fastball,-0.106780013,2.810822177,94.16315789,
Luke Bard,4-Seam Fastball,0.112585339,2.654614012,94.15745455,
Luke Bard,Changeup,-0.968966343,1.604908885,87.15116279,
Luke Bard,Slider,0.289603724,1.888232166,85.95575,
Luke Farrell,4-Seam Fastball,-0.042775549,3.061173172,91.63963964,
Luke Farrell,Curveball,0.309394118,1.673686462,78.55925926,
Luke Farrell,Slider,0.087886925,1.887172751,82.33783784,
